_object,Pos F1,Pos F2,Pos F3,Volume
"<PK:noesy_HSQC_SilB41_1ag.1.135: @(9.404, 4.759, 120.46)>",9.40407974445976,4.75862842612879,120.464880235371,10061492161.2451
"<PK:noesy_HSQC_SilB41_1ag.1.136: @(9.403, 4.394, 120.46)>",9.40263491298568,4.39435288147735,120.457531745508,56237400747.1783
"<PK:noesy_HSQC_SilB41_1ag.1.137: @(9.405, 3.161, 120.45)>",9.40539652459285,3.16070500231424,120.452208259785,26480969526.6713
"<PK:noesy_HSQC_SilB41_1ag.1.138: @(9.403, 2.816, 120.45)>",9.40259901886585,2.81571221240882,120.451943681207,29313354428.0506
"<PK:noesy_HSQC_SilB41_1ag.1.139: @(9.401, 1.018, 120.47)>",9.40103843196033,1.01787951706626,120.468754201098,17279123403.3304
"<PK:noesy_HSQC_SilB41_1ag.1.140: @(9.405, 1.169, 120.49)>",9.40469255272015,1.16937535766511,120.488467878935,7255134684.27092
"<PK:noesy_HSQC_SilB41_1ag.1.141: @(9.403, -0.175, 120.43)>",9.40339340914421,-0.175210573355151,120.431087270987,10075519137.9496
"<PK:noesy_HSQC_SilB41_1ag.1.170: @(8.069, 8.066, 119.75)>",8.06856859406993,8.06559000788674,119.751408580468,298430400323.769
"<PK:noesy_HSQC_SilB41_1ag.1.171: @(8.07, 4.142, 119.77)>",8.07004782925056,4.14205408136205,119.773147262447,9498469560.39993
"<PK:noesy_HSQC_SilB41_1ag.1.172: @(8.069, 3.856, 119.71)>",8.06857654294075,3.85594028522907,119.714950270012,34286868726.5609
"<PK:noesy_HSQC_SilB41_1ag.1.173: @(8.069, 3.359, 119.76)>",8.06906117565904,3.3590087048042,119.760037754192,32143921672.7645
"<PK:noesy_HSQC_SilB41_1ag.1.174: @(8.068, 2.702, 119.7)>",8.06760379987318,2.70183625787601,119.702731269425,3286526779.25905
"<PK:noesy_HSQC_SilB41_1ag.1.175: @(8.069, 1.431, 119.75)>",8.06872931030198,1.43131503745688,119.753215333019,89780406128.9275
"<PK:noesy_HSQC_SilB41_1ag.1.186: @(8.057, 8.053, 117.39)>",8.05726703856811,8.0534477054002,117.394494215176,239175443802.645
"<PK:noesy_HSQC_SilB41_1ag.1.187: @(8.059, 7.347, 117.42)>",8.05917700318673,7.34706277574787,117.417777130104,37652498713.6116
"<PK:noesy_HSQC_SilB41_1ag.1.188: @(8.058, 7.17, 117.43)>",8.05760064274067,7.16999678001309,117.431901714152,28692704470.9639
"<PK:noesy_HSQC_SilB41_1ag.1.189: @(8.057, 4.461, 117.4)>",8.0569473449195,4.4605271111332,117.395962265967,15772415248.8634
"<PK:noesy_HSQC_SilB41_1ag.1.190: @(8.061, 3.2, 117.39)>",8.06052955323855,3.20040973918637,117.385163959693,10600777546.759
"<PK:noesy_HSQC_SilB41_1ag.1.191: @(8.055, 3.042, 117.45)>",8.0545251749369,3.04225272809607,117.446323820414,30906130836.4975
"<PK:noesy_HSQC_SilB41_1ag.1.192: @(8.058, 2.513, 117.4)>",8.05759617150083,2.51344268889068,117.399019847207,42168092155.4277
"<PK:noesy_HSQC_SilB41_1ag.1.193: @(8.06, 0.48, 117.41)>",8.06010975349795,0.480262737585447,117.409076921665,11483732819.994
"<PK:noesy_HSQC_SilB41_1ag.1.194: @(7.349, 8.05, 111.69)>",7.348991100719,8.05009472381017,111.693776061554,20747247400.9596
"<PK:noesy_HSQC_SilB41_1ag.1.195: @(7.343, 7.352, 111.74)>",7.34334814763781,7.35247248828947,111.737710518464,427114006365.639
"<PK:noesy_HSQC_SilB41_1ag.1.196: @(7.351, 6.643, 112.23)>",7.35124112796773,6.64304986780521,112.232007131827,85396173205.1005
"<PK:noesy_HSQC_SilB41_1ag.1.197: @(7.349, 4.434, 111.72)>",7.34905916292546,4.43403024503978,111.715969777508,22661822761.8324
"<PK:noesy_HSQC_SilB41_1ag.1.198: @(7.348, 4.338, 111.71)>",7.34815025922673,4.33828288697672,111.714555260126,22902161620.4692
"<PK:noesy_HSQC_SilB41_1ag.1.200: @(7.345, 3.498, 111.73)>",7.34485023582207,3.49828211377356,111.726262604863,16750272991.2032
"<PK:noesy_HSQC_SilB41_1ag.1.201: @(7.349, 3.201, 111.71)>",7.34869699249836,3.2011602655687,111.709755784118,7430825912.75776
"<PK:noesy_HSQC_SilB41_1ag.1.202: @(7.35, 2.672, 111.71)>",7.35002097629564,2.67168679687548,111.714680857739,11543218106.854
"<PK:noesy_HSQC_SilB41_1ag.1.203: @(7.348, 2.518, 111.69)>",7.34843269254333,2.51761089741324,111.688542141343,26134802907.187
"<PK:noesy_HSQC_SilB41_1ag.1.204: @(7.35, 2.582, 111.71)>",7.34951572619364,2.58182669118416,111.705372221518,21385173389.182
"<PK:noesy_HSQC_SilB41_1ag.1.205: @(7.349, 2.209, 111.7)>",7.3492308088549,2.20884046168952,111.702588484254,13501153740.6532
"<PK:noesy_HSQC_SilB41_1ag.1.206: @(7.345, 2.095, 111.72)>",7.34466443096647,2.09497744726675,111.722023170671,11006343665.1556
"<PK:noesy_HSQC_SilB41_1ag.1.207: @(7.35, 1.907, 111.72)>",7.34997154425518,1.90723735383844,111.716531878302,13746016439.6901
"<PK:noesy_HSQC_SilB41_1ag.1.208: @(7.991, 7.988, 120.82)>",7.99070319425508,7.98838980908358,120.818674299054,351431693563.479
"<PK:noesy_HSQC_SilB41_1ag.1.209: @(7.991, 4.439, 120.8)>",7.9914280319137,4.43853688720954,120.797882746618,34820818394.2038
"<PK:noesy_HSQC_SilB41_1ag.1.210: @(7.991, 4.343, 120.8)>",7.99128072940117,4.3427064138243,120.796838845144,26028501352.988
"<PK:noesy_HSQC_SilB41_1ag.1.211: @(7.99, 4.14, 120.91)>",7.99036909327809,4.13999759925874,120.91177301513,12633976567.4309
"<PK:noesy_HSQC_SilB41_1ag.1.212: @(7.991, 3.48, 120.84)>",7.9912591184086,3.48036951760217,120.836662553941,7320952568.26629
"<PK:noesy_HSQC_SilB41_1ag.1.213: @(7.991, 2.439, 120.86)>",7.99075361990439,2.43906890873821,120.855015247805,8948868264.69669
"<PK:noesy_HSQC_SilB41_1ag.1.214: @(7.99, 2.633, 120.79)>",7.9903377945992,2.63341293755587,120.789956713631,5237568753.21604
"<PK:noesy_HSQC_SilB41_1ag.1.215: @(7.992, 2.212, 120.82)>",7.99164314823048,2.21167434578832,120.816806806673,14089814357.0968
"<PK:noesy_HSQC_SilB41_1ag.1.216: @(7.991, 2.236, 120.77)>",7.99137462543782,2.2362187483553,120.773444745443,19571630689.9293
"<PK:noesy_HSQC_SilB41_1ag.1.217: @(7.992, 2.303, 120.8)>",7.99159247417895,2.30304346738894,120.796764721962,7266119075.00643
"<PK:noesy_HSQC_SilB41_1ag.1.218: @(7.992, 1.981, 120.85)>",7.99162377285784,1.98073717886665,120.847560720612,16609891922.615
"<PK:noesy_HSQC_SilB41_1ag.1.219: @(7.988, 1.372, 120.82)>",7.98844149210232,1.37187912125618,120.821567162113,18213246986.3792
"<PK:noesy_HSQC_SilB41_1ag.1.273: @(8.236, 8.238, 116.82)>",8.23574601609405,8.23771462352407,116.820640779217,6731365502.06817
"<PK:noesy_HSQC_SilB41_1ag.1.274: @(7.869, 7.865, 116.77)>",7.86880278886902,7.86545751946053,116.766704840236,650662933259.925
"<PK:noesy_HSQC_SilB41_1ag.1.275: @(7.87, 4.238, 116.76)>",7.86964636278564,4.23802490517157,116.761072507924,10169840612.8173
"<PK:noesy_HSQC_SilB41_1ag.1.276: @(7.869, 3.561, 116.8)>",7.86916247527399,3.56060118603051,116.802204696774,11231725464.1033
